"","country_orig","iso3_orig","iso2_orig","country_use","iso3_use","year","indicator_id","indicator","sex","age","pop_size"
"4654","Nepal","NPL","NP","Nepal","NPL",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",205083
"4655","Nepal","NPL","NP","Nepal","NPL",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",179595
"4656","Nepal","NPL","NP","Nepal","NPL",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",148237
"4657","Nepal","NPL","NP","Nepal","NPL",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",120042
"4658","Nepal","NPL","NP","Nepal","NPL",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",96846
"4659","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",426638
"4660","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",449179
"4661","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",443914
"4662","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",468502
"4663","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",470094
"4664","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",496640
"4665","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",504007
"4666","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",531324
"4667","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",508741
"4668","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",532464
"4669","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",538283
"4670","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",557763
"4671","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",534454
"4672","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",547744
"4673","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",507455
"4674","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",516286
"4675","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",517986
"4676","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",519342
"4677","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",598587
"4678","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",597952
"4679","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",647814
"4680","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",655717
"4681","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",621071
"4682","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",632290
"4683","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",560800
"4684","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",559300
"4685","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",517564
"4686","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",502386
"4687","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",479140
"4688","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",456246
"4689","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",324990
"4690","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",288654
"4691","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",505114
"4692","Netherlands","NLD","NL","Netherlands","NLD",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",326434
"4693","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",9970
"4694","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",10431
"4695","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",10802
"4696","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",11287
"4697","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",10817
"4698","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",11259
"4699","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",10830
"4700","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",11247
"4701","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",11322
"4702","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",11979
"4703","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",9514
"4704","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",10437
"4705","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",10463
"4706","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",10802
"4707","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",10311
"4708","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",10531
"4709","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",10213
"4710","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",10066
"4711","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",10549
"4712","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",10682
"4713","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",9185
"4714","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",9033
"4715","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",8345
"4716","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",8129
"4717","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",6469
"4718","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",5995
"4719","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",4926
"4720","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",4961
"4721","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",3998
"4722","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",3956
"4723","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",2589
"4724","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",2410
"4725","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",2734
"4726","New Caledonia","NCL","NC","New Caledonia","NCL",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",1556
"4727","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",152768
"4728","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",161036
"4729","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",160410
"4730","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",169295
"4731","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",160898
"4732","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",169875
"4733","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",154678
"4734","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",161021
"4735","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",166504
"4736","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",176456
"4737","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",174477
"4738","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",184066
"4739","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",166809
"4740","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",162962
"4741","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",156329
"4742","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",143459
"4743","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",153326
"4744","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",140351
"4745","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",173097
"4746","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",156248
"4747","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",170243
"4748","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",156094
"4749","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",168738
"4750","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",157969
"4751","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",147977
"4752","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",137825
"4753","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",127333
"4754","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",119274
"4755","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",110943
"4756","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",103773
"4757","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",77160
"4758","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",68561
"4759","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",109985
"4760","New Zealand","NZL","NZ","New Zealand","NZL",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",79361
"4761","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",323412
"4762","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",337651
"4763","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",321047
"4764","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",338485
"4765","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",306808
"4766","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",326750
"4767","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",290712
"4768","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",311048
"4769","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",286052
"4770","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",302200
"4771","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",287394
"4772","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",293857
"4773","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",274348
"4774","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",270714
"4775","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",254820
"4776","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",239956
"4777","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",215006
"4778","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",191374
"4779","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",177874
"4780","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",151002
"4781","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",145400
"4782","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",120215
"4783","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",125406
"4784","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",103370
"4785","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",106363
"4786","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",86987
"4787","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",77832
"4788","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",60702
"4789","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",44348
"4790","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",34377
"4791","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",37590
"4792","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",28547
"4793","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",45107
"4794","Nicaragua","NIC","NI","Nicaragua","NIC",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",28749
"4795","Niger","NER","NE","Niger","NER",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",2276017
"4796","Niger","NER","NE","Niger","NER",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",2366066
"4797","Niger","NER","NE","Niger","NER",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",1886968
"4798","Niger","NER","NE","Niger","NER",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",1951595
"4799","Niger","NER","NE","Niger","NER",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",1543391
"4800","Niger","NER","NE","Niger","NER",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",1594528
